,price
458286,71.0
458287,251.0
458288,501.0
458289,90.0
458290,109.0
458293,60.0
458294,101.0
458298,169.0
458299,300.0
458300,198.0
458302,120.0
458303,93.0
458304,60.0
458305,154.0
458306,101.0
458309,94.0
458312,258.0
458315,251.0
458316,71.0
458317,135.0
458318,75.0
458319,49.0
458326,101.0
458328,191.0
458329,165.0
458330,989.0
458332,86.0
458333,1241.0
458334,41.0
458335,120.0
458336,221.0
458337,79.0
458338,599.0
458339,801.0
458340,150.0
458341,120.0
458342,120.0
458343,502.0
458344,79.0
458345,124.0
458346,97.0
458348,330.0
458349,161.0
458350,161.0
458352,108.0
458353,45.0
458355,198.0
458356,150.0
458358,206.0
458360,124.0
458361,49.0
458362,599.0
458366,97.0
458368,101.0
458370,49.0
458371,124.0
458372,198.0
458373,221.0
458375,150.0
458378,116.0
458380,67.0
458382,105.0
458384,1065.0
458386,506.0
458388,198.0
458389,801.0
458391,401.0
458392,93.0
458393,210.0
458394,101.0
458395,131.0
458396,213.0
458397,198.0
458400,198.0
458401,116.0
458402,153.0
458404,228.0
458406,198.0
458407,198.0
458408,318.0
458409,150.0
458411,142.0
458416,101.0
458418,180.0
458419,352.0
458421,501.0
458422,221.0
458423,221.0
458424,198.0
458428,348.0
458429,281.0
458431,183.0
458432,86.0
458435,108.0
458438,250.0
458441,251.0
458442,198.0
458443,1007.0
458444,419.0
458446,124.0
458447,79.0
458448,97.0
458450,157.0
458451,109.0
458452,79.0
458454,157.0
458455,1045.0
458456,169.0
458458,401.0
458459,131.0
458460,71.0
458462,700.0
458463,221.0
458464,295.0
458465,266.0
458466,109.0
458467,169.0
458468,56.0
458469,75.0
458470,374.0
458472,127.0
458473,198.0
458476,56.0
458478,374.0
458480,138.0
458481,45.0
458482,179.0
458496,198.0
458501,251.0
458503,250.0
458504,198.0
458505,240.0
458507,374.0
458508,150.0
458509,195.0
458510,198.0
458512,228.0
458513,45.0
458514,442.0
458515,108.0
458517,247.0
458518,550.0
458520,617.0
458522,120.0
458523,250.0
458524,154.0
458526,150.0
458529,101.0
458531,116.0
458533,105.0
458534,150.0
458535,64.0
458538,250.0
458539,315.0
458541,75.0
458542,598.0
458545,79.0
458546,75.0
458547,168.0
458548,79.0
458549,210.0
458551,161.0
458552,251.0
458553,150.0
458554,120.0
458555,49.0
458556,378.0
458557,150.0
458559,90.0
458560,191.0
458561,153.0
458562,90.0
458563,86.0
458564,198.0
458565,251.0
458568,60.0
458570,1198.0
458571,120.0
458573,198.0
458576,187.0
458577,281.0
458578,150.0
458579,90.0
458584,299.0
458585,79.0
458586,198.0
458587,105.0
458588,348.0
458589,700.0
458591,225.0
458592,75.0
458594,161.0
458595,322.0
458596,281.0
458597,150.0
458598,251.0
458599,153.0
458600,198.0
458601,348.0
458603,240.0
458604,49.0
458605,198.0
458607,101.0
458610,71.0
458611,258.0
458612,486.0
458613,300.0
458615,101.0
458617,146.0
458619,120.0
458620,101.0
458621,135.0
458622,142.0
458623,101.0
458624,411.0
458628,176.0
458631,172.0
458632,161.0
458633,502.0
458634,97.0
458636,250.0
458637,221.0
458638,90.0
458640,41.0
458641,180.0
458642,169.0
458643,64.0
458645,288.0
458646,146.0
458651,254.0
458653,86.0
458655,1249.0
458656,299.0
458658,401.0
458660,75.0
458664,251.0
458665,150.0
458668,221.0
458670,127.0
458672,109.0
458673,228.0
458676,90.0
458677,228.0
458678,1000.0
458679,75.0
458680,150.0
458681,899.0
458684,86.0
458685,198.0
458686,120.0
458688,90.0
458690,64.0
458691,108.0
458692,502.0
458693,150.0
458697,180.0
458698,325.0
458700,300.0
458701,300.0
458702,251.0
458703,75.0
458704,700.0
458706,1000.0
458707,90.0
458709,60.0
458710,965.0
458711,801.0
458712,753.0
458714,374.0
458715,318.0
458716,30.0
458717,108.0
458721,251.0
458722,195.0
458723,337.0
458724,251.0
458728,150.0
458729,198.0
458731,71.0
458732,75.0
458733,150.0
458736,131.0
458737,150.0
458738,315.0
458739,300.0
458740,165.0
458741,109.0
458743,150.0
458744,359.0
458745,153.0
458746,232.0
458747,157.0
458748,124.0
458749,251.0
458750,180.0
458751,86.0
458752,41.0
458753,300.0
458754,299.0
458755,101.0
458756,240.0
458759,150.0
458760,225.0
458761,300.0
458762,41.0
458763,198.0
458764,198.0
458766,255.0
458767,112.0
458769,281.0
458770,71.0
458771,180.0
458773,150.0
458777,191.0
458779,101.0
458780,150.0
458781,168.0
458782,374.0
458783,441.0
458784,198.0
458785,49.0
458786,150.0
458788,281.0
458789,401.0
458790,198.0
458791,401.0
458793,318.0
458794,41.0
458795,75.0
458798,49.0
458799,258.0
458800,150.0
458803,251.0
458805,52.0
458806,150.0
458807,120.0
458808,300.0
458812,109.0
458815,75.0
458816,150.0
458819,120.0
458820,502.0
458821,800.0
458824,60.0
458825,116.0
458827,124.0
458828,150.0
458829,79.0
458830,262.0
458832,221.0
458834,123.0
458835,79.0
458838,60.0
458839,374.0
458840,198.0
458841,49.0
458843,75.0
458844,250.0
458845,251.0
458848,161.0
458849,198.0
458850,150.0
458851,191.0
458852,351.0
458854,101.0
458855,251.0
458856,101.0
458858,79.0
458860,161.0
458861,255.0
458868,269.0
458869,751.0
458873,150.0
458875,135.0
458876,157.0
458877,60.0
458878,300.0
458879,285.0
458880,348.0
458881,45.0
458882,198.0
458884,501.0
458885,281.0
458886,146.0
458887,250.0
458888,198.0
458889,105.0
458890,300.0
458891,251.0
458894,79.0
458897,56.0
458898,49.0
458899,251.0
458900,161.0
458902,198.0
458904,198.0
458907,228.0
458910,901.0
458911,198.0
458913,749.0
458914,180.0
458917,179.0
458918,49.0
458919,67.0
458921,502.0
458922,300.0
458924,123.0
458925,191.0
458928,210.0
458929,329.0
458931,299.0
458932,191.0
458933,41.0
458936,94.0
458937,124.0
458938,142.0
458939,49.0
458940,105.0
458941,120.0
458942,191.0
458944,120.0
458945,90.0
458947,112.0
458948,150.0
458949,180.0
458950,300.0
458951,109.0
458952,120.0
458954,236.0
458955,142.0
458956,109.0
458957,300.0
458959,502.0
458961,139.0
458962,60.0
458963,449.0
458964,90.0
458965,198.0
458966,748.0
458968,71.0
458970,300.0
458971,206.0
458972,86.0
458975,60.0
458979,82.0
458980,131.0
458983,348.0
458984,300.0
458985,86.0
458986,79.0
458988,120.0
458989,198.0
458991,86.0
458992,225.0
458994,146.0
458996,90.0
459002,93.0
459003,161.0
459004,330.0
459005,400.0
459007,378.0
459008,281.0
459009,120.0
459013,191.0
459015,280.0
459016,146.0
459019,198.0
459021,93.0
459024,161.0
459025,86.0
459026,120.0
459031,400.0
459032,90.0
459033,599.0
459035,599.0
459037,90.0
459038,351.0
459041,299.0
459043,94.0
459044,150.0
459045,109.0
459046,198.0
459048,109.0
459049,75.0
459050,79.0
459052,228.0
459054,60.0
459055,206.0
459056,169.0
459057,131.0
459058,49.0
459059,288.0
459061,150.0
459062,97.0
459063,169.0
459064,49.0
459065,34.0
459066,198.0
459067,150.0
459068,150.0
459070,112.0
459071,180.0
459072,251.0
459075,101.0
459076,169.0
459078,142.0
459079,150.0
459083,49.0
459085,90.0
459087,150.0
459090,401.0
459091,120.0
459092,187.0
459093,400.0
459094,179.0
459095,75.0
459096,449.0
459097,64.0
459098,139.0
459102,60.0
459105,60.0
459106,105.0
459108,198.0
459109,258.0
459110,150.0
459114,251.0
459116,472.0
459117,598.0
459119,232.0
459120,198.0
459121,180.0
459123,97.0
459128,341.0
459130,351.0
459131,41.0
459132,90.0
459133,550.0
459134,105.0
459135,198.0
459136,1000.0
459137,75.0
459139,90.0
459140,599.0
459141,299.0
459142,64.0
459143,56.0
459144,86.0
459145,131.0
459146,138.0
459147,281.0
459148,60.0
459149,67.0
459151,41.0
459153,251.0
459155,501.0
459156,180.0
459158,288.0
459160,401.0
459163,198.0
459167,348.0
459168,202.0
459169,191.0
459170,800.0
459171,131.0
459173,1200.0
459174,401.0
459177,139.0
459179,131.0
459181,120.0
459183,251.0
459184,101.0
459186,300.0
459187,449.0
459189,150.0
459190,250.0
459192,52.0
459194,120.0
459196,79.0
459199,101.0
459200,90.0
459201,251.0
459204,150.0
459205,93.0
459206,502.0
459213,101.0
459214,101.0
459215,210.0
459216,401.0
459217,598.0
459218,550.0
459219,300.0
459222,120.0
459225,300.0
459228,116.0
459229,123.0
459230,157.0
459234,169.0
459235,75.0
459238,49.0
459240,247.0
459241,131.0
459243,90.0
459244,251.0
459245,138.0
459247,266.0
459249,299.0
459251,251.0
459253,180.0
459255,300.0
459256,71.0
459258,180.0
459259,669.0
459261,105.0
459263,374.0
459264,116.0
459266,221.0
459267,150.0
459268,71.0
459269,295.0
459270,45.0
459272,120.0
459274,329.0
459275,251.0
459276,150.0
459277,131.0
459278,123.0
459279,116.0
459281,146.0
459282,502.0
459283,45.0
459284,150.0
459288,150.0
459290,101.0
459291,351.0
459293,94.0
459295,998.0
459296,120.0
459297,300.0
459298,101.0
459301,195.0
459303,112.0
459304,146.0
459305,288.0
459306,60.0
459307,101.0
459308,442.0
459309,341.0
459310,138.0
459312,386.0
459315,120.0
459317,131.0
459318,82.0
459319,179.0
459321,101.0
459323,150.0
459325,105.0
459328,198.0
459330,198.0
459331,198.0
459332,56.0
459334,209.0
459336,251.0
459338,150.0
459339,150.0
459340,251.0
459341,45.0
459342,101.0
459345,329.0
459346,202.0
459347,49.0
459351,198.0
459353,180.0
459354,669.0
459357,150.0
459358,82.0
459360,348.0
459361,75.0
459362,112.0
459363,300.0
459364,300.0
459365,198.0
459367,250.0
459369,97.0
459371,599.0
459373,123.0
459374,150.0
459377,408.0
459382,198.0
459383,101.0
459384,228.0
459385,288.0
459386,49.0
459388,749.0
459390,123.0
459391,45.0
459393,381.0
459394,300.0
459395,101.0
459400,131.0
459401,90.0
459402,281.0
459403,131.0
459404,198.0
459405,90.0
459407,801.0
459410,150.0
459411,300.0
459412,651.0
459414,288.0
459416,295.0
459419,400.0
459420,300.0
459421,30.0
459422,90.0
459423,49.0
459424,501.0
459425,150.0
459426,116.0
459427,998.0
459429,131.0
459430,401.0
459431,109.0
459432,150.0
459434,108.0
459436,90.0
459439,90.0
459440,240.0
459441,71.0
459442,157.0
459443,45.0
459444,841.0
459446,191.0
459447,79.0
459448,101.0
459450,280.0
459455,400.0
459457,209.0
459459,150.0
459460,183.0
459461,79.0
459462,49.0
459463,348.0
459465,150.0
459467,131.0
459468,90.0
459469,150.0
459471,56.0
459475,651.0
459477,120.0
459478,198.0
459482,1200.0
459483,850.0
459485,94.0
459486,292.0
459488,79.0
459489,198.0
459492,356.0
459493,344.0
459494,120.0
459498,150.0
459499,127.0
459500,101.0
459502,139.0
459503,139.0
459507,221.0
459508,101.0
459509,150.0
459514,71.0
459515,270.0
459516,168.0
459517,82.0
459523,191.0
459524,150.0
459525,150.0
459526,94.0
459527,112.0
459531,251.0
459532,251.0
459533,101.0
459535,599.0
459536,251.0
459537,161.0
459538,599.0
459539,183.0
459543,198.0
459544,191.0
459545,123.0
459547,116.0
459549,131.0
459550,187.0
459551,225.0
459553,67.0
459554,124.0
459556,101.0
459557,154.0
459558,191.0
459559,998.0
459560,150.0
459561,90.0
459563,352.0
459564,79.0
459565,198.0
459567,300.0
459568,401.0
459569,109.0
459571,90.0
459572,269.0
459573,198.0
459582,90.0
459583,108.0
459584,150.0
459585,86.0
459586,179.0
459587,94.0
459588,318.0
459589,198.0
459590,138.0
459591,120.0
459592,56.0
459593,198.0
459594,101.0
459595,146.0
459596,0.0
459597,150.0
459601,198.0
459604,232.0
459605,318.0
459606,449.0
459607,161.0
459608,94.0
459609,116.0
459610,120.0
459611,419.0
459612,351.0
459616,109.0
459618,206.0
459619,251.0
459621,329.0
459622,105.0
459624,101.0
459626,60.0
459627,120.0
459628,101.0
459631,310.0
459632,49.0
459633,598.0
459634,101.0
459635,198.0
459636,150.0
459637,281.0
459638,86.0
459641,378.0
459642,146.0
459644,150.0
459645,86.0
459647,97.0
459649,1000.0
459652,348.0
459653,101.0
459654,161.0
459655,161.0
459657,281.0
459660,109.0
459661,401.0
459662,150.0
459665,281.0
459666,101.0
459667,101.0
459673,101.0
459674,139.0
459676,400.0
459677,179.0
459680,75.0
459681,251.0
459683,300.0
459684,550.0
459685,599.0
459687,169.0
459688,250.0
459689,348.0
459692,502.0
459693,251.0
459696,367.0
459697,401.0
459698,381.0
459700,101.0
459702,150.0
459703,502.0
459704,154.0
459705,300.0
459706,139.0
459707,150.0
459709,180.0
459710,781.0
459712,123.0
459713,45.0
459714,150.0
459715,935.0
459717,176.0
459718,79.0
459720,502.0
459721,198.0
459723,37.0
459725,251.0
459727,330.0
459728,198.0
459730,501.0
459731,150.0
459732,251.0
459733,599.0
459734,221.0
459735,300.0
459736,131.0
459738,1122.0
459739,250.0
459741,150.0
459742,449.0
459743,749.0
459744,82.0
459745,299.0
459746,0.0
459747,322.0
459749,150.0
459750,131.0
459754,86.0
459756,198.0
459757,501.0
459759,284.0
459761,168.0
459763,90.0
459766,351.0
459767,112.0
459768,281.0
459770,146.0
459771,82.0
459772,651.0
459773,251.0
459774,280.0
459775,281.0
459777,90.0
459778,228.0
459779,251.0
459780,75.0
459781,288.0
459782,191.0
459784,243.0
459787,90.0
459788,1101.0
459789,401.0
459791,101.0
459792,71.0
459793,449.0
459795,247.0
459797,198.0
459798,49.0
459800,168.0
459802,180.0
459803,198.0
459804,120.0
459805,299.0
459807,250.0
459808,49.0
459810,150.0
459814,161.0
459815,120.0
459816,206.0
459817,258.0
459818,97.0
459820,161.0
459821,486.0
459822,191.0
459823,191.0
459825,300.0
459826,75.0
459827,97.0
459828,195.0
459829,108.0
459832,367.0
459833,161.0
459835,150.0
459836,501.0
459837,131.0
459838,198.0
459839,75.0
459840,351.0
459841,300.0
459844,183.0
459845,198.0
459846,75.0
459847,142.0
459850,251.0
459851,79.0
459853,131.0
459855,135.0
459856,180.0
459858,109.0
459859,90.0
459863,120.0
459864,150.0
459868,169.0
459869,127.0
459872,198.0
459875,501.0
459876,101.0
459877,120.0
459879,195.0
459883,79.0
459884,168.0
459885,906.0
459886,49.0
459887,300.0
459888,79.0
459890,150.0
459891,401.0
459893,131.0
459895,60.0
459896,150.0
459899,348.0
459900,105.0
459901,251.0
459902,71.0
459903,90.0
459904,71.0
459906,49.0
459907,224.0
459908,351.0
459910,580.0
459915,101.0
459916,124.0
459917,318.0
459918,348.0
459919,251.0
459920,351.0
459922,449.0
459923,75.0
459924,101.0
459925,801.0
459926,198.0
459928,112.0
459929,120.0
459930,363.0
459931,1000.0
459932,49.0
459933,345.0
459937,60.0
459938,139.0
459939,280.0
459940,209.0
459943,150.0
459944,198.0
459945,801.0
459946,198.0
459949,251.0
459950,719.0
459952,150.0
459953,90.0
459955,224.0
459956,330.0
459957,299.0
459958,240.0
459959,300.0
459965,288.0
459967,217.0
459976,52.0
459978,449.0
459979,34.0
459980,300.0
459981,150.0
459983,56.0
459985,94.0
459986,217.0
459987,120.0
459988,206.0
459989,187.0
459990,60.0
459991,157.0
459992,401.0
459994,94.0
459995,1198.0
459999,30.0
460000,251.0
460001,131.0
460002,150.0
460003,180.0
460004,120.0
460007,236.0
460009,300.0
460016,468.0
460018,198.0
460020,224.0
460023,228.0
460024,124.0
460025,562.0
460026,179.0
460028,101.0
460032,300.0
460033,67.0
460034,169.0
460035,105.0
460037,198.0
460038,700.0
460039,400.0
460040,828.0
460041,198.0
460043,699.0
460044,116.0
460045,273.0
460046,299.0
460047,449.0
460052,71.0
460053,449.0
460054,198.0
460056,168.0
460057,123.0
460058,502.0
460059,150.0
460060,198.0
460061,363.0
460063,401.0
460064,401.0
460065,670.0
460067,116.0
460068,198.0
460069,94.0
460071,101.0
460072,90.0
460073,79.0
460074,116.0
460075,30.0
460076,79.0
460077,60.0
460079,288.0
460082,150.0
460083,71.0
460084,82.0
460087,79.0
460088,135.0
460089,150.0
460090,60.0
460091,180.0
460092,251.0
460093,157.0
460096,179.0
460099,75.0
460101,221.0
460103,300.0
460104,180.0
460105,700.0
460106,401.0
460107,281.0
460110,56.0
460111,198.0
460113,502.0
460115,258.0
460118,250.0
460119,501.0
460121,150.0
460123,251.0
460124,101.0
460125,998.0
460126,299.0
460127,150.0
460128,120.0
460129,296.0
460130,251.0
460131,139.0
460135,243.0
460136,157.0
460137,101.0
460138,116.0
460141,198.0
460142,198.0
460144,262.0
460146,221.0
460147,183.0
460148,71.0
460149,94.0
460150,108.0
460151,150.0
460152,116.0
460153,49.0
460155,150.0
460158,935.0
460159,169.0
460166,198.0
460167,198.0
460168,1200.0
460170,90.0
460171,449.0
460172,71.0
460174,300.0
460177,150.0
460178,150.0
460179,101.0
460181,198.0
460182,180.0
460183,37.0
460184,700.0
460185,198.0
460186,169.0
460190,180.0
460193,502.0
460194,97.0
460197,165.0
460198,41.0
460199,168.0
460200,90.0
460201,288.0
460202,322.0
460203,79.0
460204,79.0
460205,146.0
460206,101.0
460208,168.0
460211,150.0
460214,101.0
460216,232.0
460217,180.0
460219,210.0
460221,90.0
460222,247.0
460223,300.0
460225,52.0
460227,299.0
460228,79.0
460229,502.0
460230,179.0
460235,198.0
460236,359.0
460238,300.0
460241,109.0
460242,255.0
460244,120.0
460247,299.0
460251,251.0
460252,71.0
460253,221.0
460254,191.0
460255,146.0
460256,109.0
460258,198.0
460259,401.0
460263,265.0
460272,150.0
460273,97.0
460274,449.0
460276,71.0
460279,79.0
460282,198.0
460284,131.0
460285,348.0
460290,198.0
460292,41.0
460297,146.0
460300,213.0
460301,198.0
460306,281.0
460308,408.0
460310,101.0
460312,262.0
460314,90.0
460316,300.0
460318,79.0
460319,378.0
460321,90.0
460322,198.0
460323,255.0
460324,341.0
460325,198.0
460326,501.0
460329,400.0
460331,139.0
460335,221.0
460338,300.0
460339,831.0
460343,449.0
460345,281.0
460349,180.0
460350,598.0
460352,198.0
460354,150.0
460355,37.0
460364,501.0
460366,250.0
460367,300.0
460370,300.0
460372,236.0
460373,240.0
460374,49.0
460376,255.0
460378,251.0
460379,699.0
460380,300.0
460382,101.0
460383,172.0
460384,120.0
460389,101.0
460391,198.0
460393,124.0
460394,198.0
460396,79.0
460397,194.0
460399,348.0
460400,120.0
460403,401.0
460405,45.0
460408,71.0
460409,150.0
460410,228.0
460412,34.0
460413,94.0
460416,150.0
460418,90.0
460419,56.0
460421,60.0
460422,348.0
460425,841.0
460426,138.0
460427,120.0
460428,101.0
460429,86.0
460431,109.0
460435,449.0
460436,300.0
460437,150.0
460438,71.0
460440,179.0
460441,64.0
460442,247.0
460443,299.0
460444,292.0
460446,94.0
460448,198.0
460449,71.0
460450,250.0
460452,251.0
460453,79.0
460454,446.0
460457,161.0
460458,94.0
460460,49.0
460462,300.0
460463,198.0
460464,127.0
460465,221.0
460466,90.0
460467,348.0
460468,599.0
460469,269.0
460471,139.0
460472,150.0
460473,1198.0
460474,221.0
460475,150.0
460477,400.0
460478,150.0
460479,139.0
460480,34.0
460483,351.0
460484,60.0
460485,79.0
460486,41.0
460487,150.0
460489,195.0
460490,150.0
460492,120.0
460493,251.0
460494,101.0
460495,86.0
460496,502.0
460497,221.0
460498,75.0
460499,351.0
460500,198.0
460501,75.0
460502,250.0
460503,120.0
460504,101.0
460505,93.0
460508,135.0
460510,45.0
460511,90.0
460512,105.0
460513,101.0
460517,300.0
460523,94.0
460529,75.0
460530,251.0
460532,251.0
460536,150.0
460537,101.0
460538,101.0
460539,198.0
460540,116.0
460541,101.0
460542,75.0
460544,139.0
460547,131.0
460549,71.0
460550,348.0
460554,202.0
460556,374.0
460559,371.0
460561,139.0
460562,1198.0
460563,501.0
460564,251.0
460566,198.0
460567,75.0
460568,127.0
460571,34.0
460572,138.0
460573,228.0
460574,154.0
460575,251.0
460578,120.0
460579,221.0
460581,150.0
460583,49.0
460584,479.0
460586,502.0
460588,400.0
460590,419.0
460591,400.0
460592,243.0
460594,348.0
460595,105.0
460596,97.0
460597,120.0
460600,322.0
460602,101.0
460604,998.0
460605,899.0
460606,150.0
460607,64.0
460608,150.0
460610,120.0
460611,86.0
460612,150.0
460615,198.0
460616,169.0
460618,262.0
460619,139.0
460620,94.0
460622,198.0
460623,348.0
460625,194.0
460626,56.0
460627,599.0
460628,198.0
460633,176.0
460634,300.0
460637,123.0
460639,86.0
460640,165.0
460641,232.0
460642,150.0
460646,64.0
460647,131.0
460648,583.0
460649,120.0
460651,150.0
460652,64.0
460653,299.0
460654,300.0
460655,800.0
460656,198.0
460657,251.0
460658,348.0
460659,998.0
460660,250.0
460662,131.0
460663,901.0
460665,90.0
460666,221.0
460667,60.0
460668,82.0
460669,599.0
460670,168.0
460672,430.0
460673,150.0
460675,161.0
460677,300.0
460679,699.0
460680,318.0
460681,146.0
460682,150.0
460683,150.0
460685,401.0
460687,131.0
460688,502.0
460689,221.0
460691,41.0
460692,300.0
460695,191.0
460696,150.0
460698,150.0
460701,101.0
460705,120.0
460707,79.0
460711,198.0
460715,247.0
460717,221.0
460719,127.0
460720,120.0
460721,251.0
460722,378.0
460723,198.0
460724,154.0
